75620;NULL;SAS;20180803;20200701;SOGAMOSO;G;4661; Comercio al por mayor de combustibles solidos  liquidos  gaseosos y productos conexos;COMERCIO DE COMBUSTIBLES Y ADICIONALES;COMERCIO AL POR MAYOR Y AL POR MENOR/REPARACION DE VEHICULOS AUTOMOTORES Y MOTOCICLETAS;85445319;0;NO AFILIADO;1;PEQUEÑA
75631;NULL;PERSONA;20180806;20200317;NOBSA;I;5613; Expendio de comidas preparadas en cafeterias;CAFETERIAS;ALOJAMIENTO Y SERVICIOS DE COMIDA;1500000;0;NO AFILIADO;1;PEQUEÑA
75633;NULL;PERSONA;20180806;20200306;SOGAMOSO;G;4799; Otros tipos de comercio al por menor no realizado en establecimientos  puestos de venta o mercados;COMERCIO AL POR MAYOR / MENOR OTROS PRODUCTOS;COMERCIO AL POR MAYOR Y AL POR MENOR/REPARACION DE VEHICULOS AUTOMOTORES Y MOTOCICLETAS;1000000;0;NO AFILIADO;1;MICRO
75634;NULL;PERSONA;20180806;20200626;SOGAMOSO;G;4722; Comercio al por menor de leche  productos lacteos y huevos  en establecimientos especializados;LACTEOS, POLLO Y HUEVOS;COMERCIO AL POR MAYOR Y AL POR MENOR/REPARACION DE VEHICULOS AUTOMOTORES Y MOTOCICLETAS;1000000;0;NO AFILIADO;1;MICRO
75651;NULL;SAS;20180809;20200703;NOBSA;G;4659; Comercio al por mayor de otros tipos de maquinaria y equipo n.c.p.;COMERCIO EQUIPOS DE COMPUTO Y ELECTRÓNICO;COMERCIO AL POR MAYOR Y AL POR MENOR/REPARACION DE VEHICULOS AUTOMOTORES Y MOTOCICLETAS;153817615;0;NO AFILIADO;9;PEQUEÑA
75656;NULL;PERSONA;20180809;20200601;SOGAMOSO;S;9602; Peluqueria y otros tratamientos de belleza;PELUQUERIAS / SALAS DE BELLEZA / SPA;OTRAS ACTIVIDADES DE SERVICIO;1200000;0;NO AFILIADO;1;PEQUEÑA
75658;NULL;PERSONA;20180809;20200616;SOGAMOSO;H;4923; Transporte de carga por carretera;TRANSPORTE DE CARGA;TRANSPORTE, ALMACENAMIENTO Y MENSAJERIA;3000000;0;NO AFILIADO;1;PEQUEÑA
75659;NULL;PERSONA;20180809;20200219;MONGUI;I;5519; Otros tipos de alojamiento para visitantes;HOTELES Y OTROS TIPOS DE ALOJAMIENTO;ALOJAMIENTO Y SERVICIOS DE COMIDA;5000000;0;NO AFILIADO;1;PEQUEÑA
75669;NULL;SAS;20180809;20200122;PAYA;G;4631; Comercio al por mayor de productos alimenticios;DISTRIBUIDORAS ALIMENTOS MAYORISTAS;COMERCIO AL POR MAYOR Y AL POR MENOR/REPARACION DE VEHICULOS AUTOMOTORES Y MOTOCICLETAS;2000000;0;NO AFILIADO;1;PEQUEÑA
75676;NULL;PERSONA;20180810;20200618;SOGAMOSO;G;4721; Comercio al por menor de productos agricolas para el consumo en establecimientos especializados;SUPERMERCADOS;COMERCIO AL POR MAYOR Y AL POR MENOR/REPARACION DE VEHICULOS AUTOMOTORES Y MOTOCICLETAS;5000000;0;NO AFILIADO;1;PEQUEÑA
75678;NULL;PERSONA;20180810;20200618;SOGAMOSO;G;4721; Comercio al por menor de productos agricolas para el consumo en establecimientos especializados;SUPERMERCADOS;COMERCIO AL POR MAYOR Y AL POR MENOR/REPARACION DE VEHICULOS AUTOMOTORES Y MOTOCICLETAS;7000000;0;NO AFILIADO;2;PEQUEÑA
75682;NULL;PERSONA;20180810;20200625;SOGAMOSO;F;4290; Construccion de otras obras de ingenieria civil;OBRAS DE INGENIERIA CIVIL;CONSTRUCCION;1500000;0;NO AFILIADO;1;PEQUEÑA
75683;NULL;PERSONA;20180810;20200310;TOPAGA;B;510; Extraccion de hulla (carbon de piedra);EXTRACCION DE CARBÓN;EXPLOTACION DE MINAS Y CANTERAS;1000000;0;NO AFILIADO;1;MICRO
75689;NULL;PERSONA;20180810;20200625;SOGAMOSO;J;6190; Otras actividades de telecomunicaciones;COMUNICACIÓN CELULAR Y TELEFONÍA;INFORMACION Y COMUNICACIONES;2500000;0;NO AFILIADO;1;PEQUEÑA
75700;NULL;PERSONA;20180813;20200309;CORRALES;B;510; Extraccion de hulla (carbon de piedra);EXTRACCION DE CARBÓN;EXPLOTACION DE MINAS Y CANTERAS;2000000;0;NO AFILIADO;1;MICRO
75707;NULL;PERSONA;20180814;20200227;SOGAMOSO;S;9602; Peluqueria y otros tratamientos de belleza;PELUQUERIAS / SALAS DE BELLEZA / SPA;OTRAS ACTIVIDADES DE SERVICIO;1000000;0;NO AFILIADO;1;MICRO
75722;NULL;PERSONA;20180814;20200703;SOGAMOSO;G;4761; Comercio al por menor de libros  periodicos  materiales y articulos de papeleria y escritorio  en establecimientos especializados;PAPELERIAS;COMERCIO AL POR MAYOR Y AL POR MENOR/REPARACION DE VEHICULOS AUTOMOTORES Y MOTOCICLETAS;1200000;0;NO AFILIADO;1;MICRO
75723;NULL;PERSONA;20180814;20200211;SOGAMOSO;G;4719; Comercio al por menor en establecimientos no especializados  con surtido compuesto principalmente por productos diferentes de alimentos (viveres en general)  bebidas y tabaco;MISCELANEAS;COMERCIO AL POR MAYOR Y AL POR MENOR/REPARACION DE VEHICULOS AUTOMOTORES Y MOTOCICLETAS;1000000;0;NO AFILIADO;1;MICRO
75725;NULL;SAS;20180814;20200318;SOGAMOSO;P;8511; Educacion de la primera infancia;EDUCACION;EDUCACION;10000000;0;NO AFILIADO;1;PEQUEÑA
75729;NULL;SAS;20180815;20200224;SOGAMOSO;M;7020; Actividades de consultoria de gestion;ADMINISTRACION DE EMPRESAS / CONSULTORIAS;ACTIVIDAES PROFESIONALES, CIENTIFICAS Y TECNICAS;10000000;0;NO AFILIADO;1;PEQUEÑA
75732;NULL;PERSONA;20180815;20200703;SOGAMOSO;G;4799; Otros tipos de comercio al por menor no realizado en establecimientos  puestos de venta o mercados;COMERCIO AL POR MAYOR / MENOR OTROS PRODUCTOS;COMERCIO AL POR MAYOR Y AL POR MENOR/REPARACION DE VEHICULOS AUTOMOTORES Y MOTOCICLETAS;3000000;0;NO AFILIADO;0;PEQUEÑA
75735;NULL;PERSONA;20180815;20200604;SOGAMOSO;I;5611; Expendio a la mesa de comidas preparadas;RESTAURANTES;ALOJAMIENTO Y SERVICIOS DE COMIDA;2000000;0;NO AFILIADO;1;PEQUEÑA
75738;NULL;PERSONA;20180815;20200226;SOGAMOSO;H;5221; Actividades de estaciones  vias y servicios complementarios para el transporte terrestre;PARQUEADEROS Y LAVADEROS;TRANSPORTE, ALMACENAMIENTO Y MENSAJERIA;6000000;0;NO AFILIADO;1;PEQUEÑA
75754;NULL;PERSONA;20180816;20200204;CORRALES;G;4761; Comercio al por menor de libros  periodicos  materiales y articulos de papeleria y escritorio  en establecimientos especializados;PAPELERIAS;COMERCIO AL POR MAYOR Y AL POR MENOR/REPARACION DE VEHICULOS AUTOMOTORES Y MOTOCICLETAS;1200000;0;NO AFILIADO;1;MICRO
75759;NULL;PERSONA;20180817;20200124;SOGAMOSO;I;5519; Otros tipos de alojamiento para visitantes;HOTELES Y OTROS TIPOS DE ALOJAMIENTO;ALOJAMIENTO Y SERVICIOS DE COMIDA;1500000;0;NO AFILIADO;1;PEQUEÑA
75766;NULL;PERSONA;20180821;20200601;SOGAMOSO;G;4732; Comercio al por menor de lubricantes (aceites  grasas)  aditivos y productos de limpieza para vehiculos automotores;COMERCIO DE COMBUSTIBLES Y ADICIONALES;COMERCIO AL POR MAYOR Y AL POR MENOR/REPARACION DE VEHICULOS AUTOMOTORES Y MOTOCICLETAS;1500000;0;NO AFILIADO;1;MICRO
75780;NULL;PERSONA;20180821;20200127;SOGAMOSO;G;4771; Comercio al por menor de prendas de vestir y sus accesorios (incluye articulos de piel) en establecimientos especializados;COMERCIO ROPA Y TEXTILES;COMERCIO AL POR MAYOR Y AL POR MENOR/REPARACION DE VEHICULOS AUTOMOTORES Y MOTOCICLETAS;5000000;0;NO AFILIADO;1;PEQUEÑA
75782;NULL;PERSONA;20180821;20200124;NOBSA;R;9311; Gestion de instalaciones deportivas;DEPORTE Y ESPARCIMIENTO;ACTIVIDADES ARTISTICAS, DE ENTRETENIMIENTO Y RECREACION;2000000;0;NO AFILIADO;1;PEQUEÑA
75784;NULL;PERSONA;20180821;20200129;SOGAMOSO;A;130; Propagacion de plantas (actividades de los viveros  excepto viveros forestales);VIVEROS;AGRICULTURA, GANADERÍA, CAZA Y ACTIVIDADES DE SERVICIOS CONEXAS;1600000;0;NO AFILIADO;1;MICRO
75791;NULL;PERSONA;20180823;20200703;SOGAMOSO;G;4719; Comercio al por menor en establecimientos no especializados  con surtido compuesto principalmente por productos diferentes de alimentos (viveres en general)  bebidas y tabaco;MISCELANEAS;COMERCIO AL POR MAYOR Y AL POR MENOR/REPARACION DE VEHICULOS AUTOMOTORES Y MOTOCICLETAS;1500000;0;NO AFILIADO;1;MICRO
75793;NULL;PERSONA;20180823;20200219;NOBSA;G;4771; Comercio al por menor de prendas de vestir y sus accesorios (incluye articulos de piel) en establecimientos especializados;COMERCIO ROPA Y TEXTILES;COMERCIO AL POR MAYOR Y AL POR MENOR/REPARACION DE VEHICULOS AUTOMOTORES Y MOTOCICLETAS;5000000;0;NO AFILIADO;1;PEQUEÑA
75803;NULL;PERSONA;20180823;20200703;SOGAMOSO;G;4752; Comercio al por menor de articulos de ferreteria  pinturas y productos de vidrio en establecimientos especializados;FERRETERÍAS, VIDRIERIAS Y PINTURAS;COMERCIO AL POR MAYOR Y AL POR MENOR/REPARACION DE VEHICULOS AUTOMOTORES Y MOTOCICLETAS;7930000;0;NO AFILIADO;1;PEQUEÑA
75806;NULL;PERSONA;20180824;20200702;SOGAMOSO;G;4530; Comercio de partes  piezas (autopartes) y accesorios (lujos) para vehiculos automotores;AUTOPARTES;COMERCIO AL POR MAYOR Y AL POR MENOR/REPARACION DE VEHICULOS AUTOMOTORES Y MOTOCICLETAS;4000000;0;NO AFILIADO;1;PEQUEÑA
75818;NULL;PERSONA;20180827;20200120;TIBASOSA;I;5512; Alojamiento en apartahoteles;HOTELES Y OTROS TIPOS DE ALOJAMIENTO;ALOJAMIENTO Y SERVICIOS DE COMIDA;10667435;0;NO AFILIADO;1;PEQUEÑA
75821;NULL;PERSONA;20180827;20200317;SOGAMOSO;G;4723; Comercio al por menor de carnes (incluye aves de corral)  productos carnicos  pescados y productos de mar  en establecimientos especializados;EXPENDIOS DE CARNES;COMERCIO AL POR MAYOR Y AL POR MENOR/REPARACION DE VEHICULOS AUTOMOTORES Y MOTOCICLETAS;2000000;0;NO AFILIADO;1;PEQUEÑA
75823;NULL;PERSONA;20180827;20200305;NOBSA;H;4923; Transporte de carga por carretera;TRANSPORTE DE CARGA;TRANSPORTE, ALMACENAMIENTO Y MENSAJERIA;5000000;0;NO AFILIADO;1;PEQUEÑA
75825;NULL;PERSONA;20180827;20200103;SOGAMOSO;I;5611; Expendio a la mesa de comidas preparadas;RESTAURANTES;ALOJAMIENTO Y SERVICIOS DE COMIDA;2000000;0;NO AFILIADO;1;PEQUEÑA
75828;NULL;PERSONA;20180828;20200601;SOGAMOSO;G;4723; Comercio al por menor de carnes (incluye aves de corral)  productos carnicos  pescados y productos de mar  en establecimientos especializados;EXPENDIOS DE CARNES;COMERCIO AL POR MAYOR Y AL POR MENOR/REPARACION DE VEHICULOS AUTOMOTORES Y MOTOCICLETAS;2000000;0;NO AFILIADO;1;PEQUEÑA
75834;NULL;SAS;20180828;20200624;SOGAMOSO;M;7020; Actividades de consultoria de gestion;ADMINISTRACION DE EMPRESAS / CONSULTORIAS;ACTIVIDAES PROFESIONALES, CIENTIFICAS Y TECNICAS;19435000;0;NO AFILIADO;1;PEQUEÑA
75839;NULL;SAS;20180829;20200320;SOGAMOSO;B;510; Extraccion de hulla (carbon de piedra);EXTRACCION DE CARBÓN;EXPLOTACION DE MINAS Y CANTERAS;30000000;0;NO AFILIADO;1;MICRO
75843;NULL;SAS;20180829;20200625;SOGAMOSO;M;7110; Actividades de arquitectura e ingenieria y otras actividades conexas de consultoria tecnica;ARQUITECTOS / INGENIEROS CIVILES;ACTIVIDAES PROFESIONALES, CIENTIFICAS Y TECNICAS;15000000;0;NO AFILIADO;2;PEQUEÑA
75847;NULL;PERSONA;20180829;20200604;SOGAMOSO;G;4721; Comercio al por menor de productos agricolas para el consumo en establecimientos especializados;SUPERMERCADOS;COMERCIO AL POR MAYOR Y AL POR MENOR/REPARACION DE VEHICULOS AUTOMOTORES Y MOTOCICLETAS;2000000;0;NO AFILIADO;1;PEQUEÑA
75855;NULL;PERSONA;20180830;20200116;SOGAMOSO;H;5221; Actividades de estaciones  vias y servicios complementarios para el transporte terrestre;PARQUEADEROS Y LAVADEROS;TRANSPORTE, ALMACENAMIENTO Y MENSAJERIA;800000;0;NO AFILIADO;1;MICRO
75861;NULL;PERSONA;20180830;20200311;SOGAMOSO;G;4711; Comercio al por menor en establecimientos no especializados con surtido compuesto principalmente por alimentos  bebidas o tabaco;TIENDAS Y VIVERES;COMERCIO AL POR MAYOR Y AL POR MENOR/REPARACION DE VEHICULOS AUTOMOTORES Y MOTOCICLETAS;1000000;0;NO AFILIADO;1;MICRO
75876;NULL;PERSONA;20180903;20200313;SOGAMOSO;C;2392; Fabricacion de materiales de arcilla para la construccion;ALFARERIA;INDUSTRIAS Y MANUFACTURERAS;1000000;0;NO AFILIADO;1;MICRO
75877;NULL;PERSONA;20180903;20200318;SOGAMOSO;R;9311; Gestion de instalaciones deportivas;DEPORTE Y ESPARCIMIENTO;ACTIVIDADES ARTISTICAS, DE ENTRETENIMIENTO Y RECREACION;2000000;0;NO AFILIADO;1;PEQUEÑA
75887;NULL;PERSONA;20180904;20200130;FIRAVITOBA;I;5613; Expendio de comidas preparadas en cafeterias;CAFETERIAS;ALOJAMIENTO Y SERVICIOS DE COMIDA;1200000;0;NO AFILIADO;1;PEQUEÑA
75894;NULL;PERSONA;20180904;20200702;SOGAMOSO;H;4923; Transporte de carga por carretera;TRANSPORTE DE CARGA;TRANSPORTE, ALMACENAMIENTO Y MENSAJERIA;5000000;0;NO AFILIADO;0;PEQUEÑA
75908;NULL;PERSONA;20180905;20200113;SOGAMOSO;G;4774; Comercio al por menor de otros productos nuevos en establecimientos especializados;COMERCIO AL POR MAYOR / MENOR OTROS PRODUCTOS;COMERCIO AL POR MAYOR Y AL POR MENOR/REPARACION DE VEHICULOS AUTOMOTORES Y MOTOCICLETAS;2000000;0;NO AFILIADO;1;PEQUEÑA
75918;NULL;PERSONA;20180905;20200127;SOGAMOSO;F;4111; Construccion de edificios residenciales;CONSTRUCCION DE EDIFICIOS;CONSTRUCCION;1200000;0;NO AFILIADO;1;PEQUEÑA
75919;NULL;SAS;20180905;20200703;SOGAMOSO;G;4610; Comercio al por mayor a cambio de una retribucion o por contrata;COMERCIO AL POR MAYOR / MENOR OTROS PRODUCTOS;COMERCIO AL POR MAYOR Y AL POR MENOR/REPARACION DE VEHICULOS AUTOMOTORES Y MOTOCICLETAS;5000000;0;NO AFILIADO;1;PEQUEÑA
75922;NULL;SAS;20180906;20200703;SOGAMOSO;M;7110; Actividades de arquitectura e ingenieria y otras actividades conexas de consultoria tecnica;ARQUITECTOS / INGENIEROS CIVILES;ACTIVIDAES PROFESIONALES, CIENTIFICAS Y TECNICAS;10000000;0;NO AFILIADO;4;PEQUEÑA
75927;NULL;PERSONA;20180906;20200623;SOGAMOSO;G;4719; Comercio al por menor en establecimientos no especializados  con surtido compuesto principalmente por productos diferentes de alimentos (viveres en general)  bebidas y tabaco;MISCELANEAS;COMERCIO AL POR MAYOR Y AL POR MENOR/REPARACION DE VEHICULOS AUTOMOTORES Y MOTOCICLETAS;1500000;0;NO AFILIADO;1;MICRO
75929;NULL;PERSONA;20180907;20200121;SOGAMOSO;G;4719; Comercio al por menor en establecimientos no especializados  con surtido compuesto principalmente por productos diferentes de alimentos (viveres en general)  bebidas y tabaco;MISCELANEAS;COMERCIO AL POR MAYOR Y AL POR MENOR/REPARACION DE VEHICULOS AUTOMOTORES Y MOTOCICLETAS;2000000;0;NO AFILIADO;1;PEQUEÑA
75951;NULL;PERSONA;20180910;20200624;GAMEZA;B;510; Extraccion de hulla (carbon de piedra);EXTRACCION DE CARBÓN;EXPLOTACION DE MINAS Y CANTERAS;2000000;0;NO AFILIADO;1;MICRO
75953;NULL;SAS;20180910;20200703;AQUITANIA;A;210; Silvicultura y otras actividades forestales;ASERRADEROS;AGRICULTURA, GANADERÍA, CAZA Y ACTIVIDADES DE SERVICIOS CONEXAS;10000000;0;NO AFILIADO;1;PEQUEÑA
75956;NULL;PERSONA;20180911;20200123;LABRANZAGRANDE;G;4773; Comercio al por menor de productos farmaceuticos y medicinales  cosmeticos y articulos de tocador en establecimientos especializados;DROGUERIAS / FARMACIAS;COMERCIO AL POR MAYOR Y AL POR MENOR/REPARACION DE VEHICULOS AUTOMOTORES Y MOTOCICLETAS;1500000;0;NO AFILIADO;1;MICRO
75958;NULL;PERSONA;20180911;20200702;SOGAMOSO;G;4771; Comercio al por menor de prendas de vestir y sus accesorios (incluye articulos de piel) en establecimientos especializados;COMERCIO ROPA Y TEXTILES;COMERCIO AL POR MAYOR Y AL POR MENOR/REPARACION DE VEHICULOS AUTOMOTORES Y MOTOCICLETAS;1300000;0;NO AFILIADO;1;MICRO
75964;NULL;PERSONA;20180911;20200630;SOGAMOSO;I;5630; Expendio de bebidas alcoholicas para el consumo dentro del establecimiento;TIENDAS Y BARES;ALOJAMIENTO Y SERVICIOS DE COMIDA;5000000;0;NO AFILIADO;1;PEQUEÑA
75966;NULL;PERSONA;20180911;20200227;SOGAMOSO;I;5511; Alojamiento en hoteles;HOTELES Y OTROS TIPOS DE ALOJAMIENTO;ALOJAMIENTO Y SERVICIOS DE COMIDA;2000000;0;NO AFILIADO;1;PEQUEÑA
75970;NULL;PERSONA;20180911;20200703;SOGAMOSO;J;6190; Otras actividades de telecomunicaciones;COMUNICACIÓN CELULAR Y TELEFONÍA;INFORMACION Y COMUNICACIONES;2000000;0;NO AFILIADO;1;PEQUEÑA
75987;NULL;PERSONA;20180912;20200626;SOGAMOSO;G;4541; Comercio de motocicletas y de sus partes  piezas y accesorios;COMERCIO DE MOTOCICLETAS;COMERCIO AL POR MAYOR Y AL POR MENOR/REPARACION DE VEHICULOS AUTOMOTORES Y MOTOCICLETAS;1500000;0;NO AFILIADO;1;MICRO
75991;NULL;PERSONA;20180912;20200311;PESCA;G;4723; Comercio al por menor de carnes (incluye aves de corral)  productos carnicos  pescados y productos de mar  en establecimientos especializados;EXPENDIOS DE CARNES;COMERCIO AL POR MAYOR Y AL POR MENOR/REPARACION DE VEHICULOS AUTOMOTORES Y MOTOCICLETAS;2000000;0;NO AFILIADO;1;PEQUEÑA
75998;NULL;PERSONA;20180913;20200701;SOGAMOSO;I;5619; Otros tipos de expendio de comidas preparadas n.c.p.;COMIDAS RÁPIDAS;ALOJAMIENTO Y SERVICIOS DE COMIDA;2000000;0;NO AFILIADO;1;PEQUEÑA
76004;NULL;PERSONA;20180913;20200217;SOGAMOSO;C;1081; Elaboracion de productos de panaderia;PANADERIAS;INDUSTRIAS Y MANUFACTURERAS;10000000;0;NO AFILIADO;1;MICRO
76010;NULL;PERSONA;20180914;20200224;SOGAMOSO;G;4771; Comercio al por menor de prendas de vestir y sus accesorios (incluye articulos de piel) en establecimientos especializados;COMERCIO ROPA Y TEXTILES;COMERCIO AL POR MAYOR Y AL POR MENOR/REPARACION DE VEHICULOS AUTOMOTORES Y MOTOCICLETAS;2000000;0;NO AFILIADO;1;PEQUEÑA
76019;NULL;SAS;20180917;20200505;CORRALES;B;510; Extraccion de hulla (carbon de piedra);EXTRACCION DE CARBÓN;EXPLOTACION DE MINAS Y CANTERAS;2000000;0;NO AFILIADO;2;MICRO
76020;NULL;SAS;20180917;20200703;SOGAMOSO;C;3311; Mantenimiento y reparacion especializado de productos elaborados en metal;MANTENIMIENTO METALMECANICO;INDUSTRIAS Y MANUFACTURERAS;1000000;0;NO AFILIADO;1;MICRO
76021;NULL;PERSONA;20180917;20200504;SOGAMOSO;F;4290; Construccion de otras obras de ingenieria civil;OBRAS DE INGENIERIA CIVIL;CONSTRUCCION;1500000;0;NO AFILIADO;1;PEQUEÑA
76027;NULL;PERSONA;20180918;20200701;SOGAMOSO;G;4520; Mantenimiento y reparacion de vehiculos automotores;MANTENIMIENTO Y REPARACION DE VEHICULOS;COMERCIO AL POR MAYOR Y AL POR MENOR/REPARACION DE VEHICULOS AUTOMOTORES Y MOTOCICLETAS;3000000;0;NO AFILIADO;4;PEQUEÑA
76030;NULL;PERSONA;20180918;20200217;TIBASOSA;A;141; Cria de ganado bovino y bufalino;PECUARIO;AGRICULTURA, GANADERÍA, CAZA Y ACTIVIDADES DE SERVICIOS CONEXAS;5000000;0;NO AFILIADO;1;MICRO
76039;NULL;PERSONA;20180918;20200703;SOGAMOSO;M;7110; Actividades de arquitectura e ingenieria y otras actividades conexas de consultoria tecnica;ARQUITECTOS / INGENIEROS CIVILES;ACTIVIDAES PROFESIONALES, CIENTIFICAS Y TECNICAS;10000000;0;NO AFILIADO;1;PEQUEÑA
76045;NULL;PERSONA;20180919;20200210;AQUITANIA;I;5511; Alojamiento en hoteles;HOTELES Y OTROS TIPOS DE ALOJAMIENTO;ALOJAMIENTO Y SERVICIOS DE COMIDA;4200000;0;NO AFILIADO;1;PEQUEÑA
76049;NULL;PERSONA;20180920;20200206;SOGAMOSO;J;6110; Actividades de telecomunicaciones alambricas;COMUNICACIÓN CELULAR Y TELEFONÍA;INFORMACION Y COMUNICACIONES;1000000;0;NO AFILIADO;1;MICRO
76052;NULL;PERSONA;20180920;20200629;SOGAMOSO;I;5613; Expendio de comidas preparadas en cafeterias;CAFETERIAS;ALOJAMIENTO Y SERVICIOS DE COMIDA;1000000;0;NO AFILIADO;1;MICRO
76059;NULL;PERSONA;20180921;20200127;AQUITANIA;G;4759; Comercio al por menor de otros articulos domesticos en establecimientos especializados;COMERCIO MUEBLES Y ELECTRODOMESTICOS;COMERCIO AL POR MAYOR Y AL POR MENOR/REPARACION DE VEHICULOS AUTOMOTORES Y MOTOCICLETAS;1200000;0;NO AFILIADO;1;MICRO
76069;NULL;PERSONA;20180921;20200220;SOGAMOSO;I;5630; Expendio de bebidas alcoholicas para el consumo dentro del establecimiento;TIENDAS Y BARES;ALOJAMIENTO Y SERVICIOS DE COMIDA;2000000;0;NO AFILIADO;1;PEQUEÑA
76071;NULL;SAS;20180921;20200310;NOBSA;F;4329; Otras instalaciones especializadas;INSTALADORES CONSTRUCCIONES;CONSTRUCCION;2000000;0;NO AFILIADO;1;PEQUEÑA
76077;NULL;PERSONA;20180924;20200309;SOGAMOSO;I;5619; Otros tipos de expendio de comidas preparadas n.c.p.;COMIDAS RÁPIDAS;ALOJAMIENTO Y SERVICIOS DE COMIDA;1000000;0;NO AFILIADO;1;MICRO
76079;NULL;PERSONA;20180924;20200226;SOGAMOSO;G;4719; Comercio al por menor en establecimientos no especializados  con surtido compuesto principalmente por productos diferentes de alimentos (viveres en general)  bebidas y tabaco;MISCELANEAS;COMERCIO AL POR MAYOR Y AL POR MENOR/REPARACION DE VEHICULOS AUTOMOTORES Y MOTOCICLETAS;1000000;0;NO AFILIADO;1;MICRO
76087;NULL;PERSONA;20180924;20200312;SOGAMOSO;C;1081; Elaboracion de productos de panaderia;PANADERIAS;INDUSTRIAS Y MANUFACTURERAS;3000000;0;NO AFILIADO;1;MICRO
76093;NULL;SAS;20180925;20200214;SOGAMOSO;M;7110; Actividades de arquitectura e ingenieria y otras actividades conexas de consultoria tecnica;ARQUITECTOS / INGENIEROS CIVILES;ACTIVIDAES PROFESIONALES, CIENTIFICAS Y TECNICAS;5000000;0;NO AFILIADO;1;PEQUEÑA
76094;NULL;PERSONA;20180925;20200702;SOGAMOSO;H;4923; Transporte de carga por carretera;TRANSPORTE DE CARGA;TRANSPORTE, ALMACENAMIENTO Y MENSAJERIA;5000000;0;NO AFILIADO;1;PEQUEÑA
76099;NULL;PERSONA;20180925;20200318;SOGAMOSO;I;5630; Expendio de bebidas alcoholicas para el consumo dentro del establecimiento;TIENDAS Y BARES;ALOJAMIENTO Y SERVICIOS DE COMIDA;2000000;0;NO AFILIADO;1;PEQUEÑA
76103;NULL;SAS;20180925;20200317;CORRALES;G;4661; Comercio al por mayor de combustibles solidos  liquidos  gaseosos y productos conexos;COMERCIO DE COMBUSTIBLES Y ADICIONALES;COMERCIO AL POR MAYOR Y AL POR MENOR/REPARACION DE VEHICULOS AUTOMOTORES Y MOTOCICLETAS;15000000;0;NO AFILIADO;1;PEQUEÑA
76104;NULL;SAS;20180925;20200625;SOGAMOSO;C;3312; Mantenimiento y reparacion especializado de maquinaria y equipo;MANTENIMIENTO METALMECANICO;INDUSTRIAS Y MANUFACTURERAS;10000000;0;NO AFILIADO;1;PEQUEÑA
76107;NULL;PERSONA;20180926;20200702;SOGAMOSO;C;1410; Confeccion de prendas de vestir  excepto prendas de piel;PREPARACIÓN HILATURA, TEJEDURÍA Y ACABADO DE PROD. TEXTILES;INDUSTRIAS Y MANUFACTURERAS;1000000;0;NO AFILIADO;1;MICRO
76111;NULL;PERSONA;20180926;20200204;CORRALES;H;4923; Transporte de carga por carretera;TRANSPORTE DE CARGA;TRANSPORTE, ALMACENAMIENTO Y MENSAJERIA;13943000;0;NO AFILIADO;1;PEQUEÑA
76123;NULL;PERSONA;20180927;20200304;SOGAMOSO;F;4290; Construccion de otras obras de ingenieria civil;OBRAS DE INGENIERIA CIVIL;CONSTRUCCION;1500000;0;NO AFILIADO;1;PEQUEÑA
76133;NULL;PERSONA;20180928;20200218;TIBASOSA;G;4520; Mantenimiento y reparacion de vehiculos automotores;MANTENIMIENTO Y REPARACION DE VEHICULOS;COMERCIO AL POR MAYOR Y AL POR MENOR/REPARACION DE VEHICULOS AUTOMOTORES Y MOTOCICLETAS;1000000;0;NO AFILIADO;1;MICRO
76140;NULL;PERSONA;20180928;20200130;SOGAMOSO;G;4719; Comercio al por menor en establecimientos no especializados  con surtido compuesto principalmente por productos diferentes de alimentos (viveres en general)  bebidas y tabaco;MISCELANEAS;COMERCIO AL POR MAYOR Y AL POR MENOR/REPARACION DE VEHICULOS AUTOMOTORES Y MOTOCICLETAS;1200000;0;NO AFILIADO;1;MICRO
76162;NULL;PERSONA;20181002;20200703;SOGAMOSO;M;7110; Actividades de arquitectura e ingenieria y otras actividades conexas de consultoria tecnica;ARQUITECTOS / INGENIEROS CIVILES;ACTIVIDAES PROFESIONALES, CIENTIFICAS Y TECNICAS;2000000;0;NO AFILIADO;1;PEQUEÑA
76163;NULL;SAS;20181002;20200212;CORRALES;F;4210; Construccion de carreteras y vias de ferrocarril;OBRAS DE INGENIERIA CIVIL;CONSTRUCCION;50000000;0;NO AFILIADO;1;PEQUEÑA
76164;NULL;PERSONA;20181002;20200113;MONGUI;I;5613; Expendio de comidas preparadas en cafeterias;CAFETERIAS;ALOJAMIENTO Y SERVICIOS DE COMIDA;10000000;0;NO AFILIADO;1;PEQUEÑA
76168;NULL;PERSONA;20181002;20200529;SOGAMOSO;H;4923; Transporte de carga por carretera;TRANSPORTE DE CARGA;TRANSPORTE, ALMACENAMIENTO Y MENSAJERIA;2000000;0;NO AFILIADO;1;PEQUEÑA
76172;NULL;SAS;20181002;20200218;NOBSA;M;7110; Actividades de arquitectura e ingenieria y otras actividades conexas de consultoria tecnica;ARQUITECTOS / INGENIEROS CIVILES;ACTIVIDAES PROFESIONALES, CIENTIFICAS Y TECNICAS;435494765;0;NO AFILIADO;40;PEQUEÑA
